id,type,subtype,external_contract,invalid,new,advertiser,description,transactions,transaction_type,value,reduced,periodicity_id,ubication,zipcode,highlight,date,energy_letter,energy_value,environment_letter,environment_value,multimedia_type_2,multimedia_type_6,multimedia_type_12,multimedia_type_21,rooms,bathrooms,surface,energyCertificate,orientation,hotWater,heating,conservationState,antiquity,floor,surfaceLand,orientation,floor,elevator,antiquity,furnished,conservationState,hotWater,heating,parking,Aire acondicionado,Parquet,Horno,Microondas,Serv. portería,Balcón,Lavadero,Armarios,Calefacción,Suite - con baño,Nevera,Puerta Blindada,Electrodomésticos,Lavadora,Cocina Equipada,Cocina Office,Patio,Alarma,Videoportero,Terraza,Piscina,Gres Cerámica,Jardín Privado,Trastero,Internet,Domótica,TV,Ascensor interior,Sistema Video vigilancia CCTV 24h,Z. Comunitaria,Zona Deportiva,Zona Infantil,Piscina comunitaria,Gimnasio,country,level1,level2,level3,level4,level5,level6,level7,level8,upperLevel,countryId,level1Id,level2Id,level3Id,level4Id,level5Id,level6Id,level7Id,level8Id,accuracy,latitude,longitude
181884857,2,1,False,False,False,Guinot Prunera ,"VALENCIA / MUNTANER
Guinotprunera presenta esta vivienda a la venta en pleno corazón de la ciudad de Barcelona, en la calle Valencia junto a Muntaner en pleno centro del eixample derecho.
La vivienda se encuentra en una finca regia con ascensor, dispone de una superficie de 82m² en un a quinta planta de altura lo que facilita mucha luminosidad en sus estancias,
Dispone de un comedor de 16m² + 6 m² de balcón cerrado al comedor muy luminoso y muy tranquilo, la vivienda tiene 4 habitaciones de las cuales dos son dobles, una individual, la cuarta habitación es tipo despacho o vestidor , la cocina esta conservada y el baño es completo con cuatro piezas y plato de ducha .
Vivienda ideal para reformarla a tu gusto y poder estar en una de las mejores zonas de la ciudad por su proximidad a todos los servicios del barrio.
Ubicación:
En la actualidad, el Eixample es famoso porque allí se encuentra la mayoría de las obras maestras del art nouveau de Barcelona y porque es una zona residencial de clase alta con muchas tiendas, El Passeig de Gràcia se ubica en el corazón del Eixample y lo divide en dos: ""el Eixample izquierdo"" y ""el Eixample derecho"".
Aquí podrás encontrar los mejores diseñadores de ropa internacionales, a lo largo de esta calle podrás encontrarte con dos monumentos emblemáticos de Gaudi , casa batllo y la pedrera , la zona también alberga una gran variedad de restaurantes de primeras marcas y mucho ocio nocturno como el Dry martini .
Por otra parte, el servicio de transporte desde y hacia el lugar es muy bueno. El Eixample dispone de varias paradas del metro, además del tren de FGC. No obstante, este barrio es bien céntrico y la mayoría de los puntos de interés se encuentran a una distancia que se puede hacer caminando.
 
 
",1,1,435000,0,0,Carrer de Valencia,08011,False,2024-02-07T16:57:21.497,5,163.0,5,32.0,15,,,,4,1,93,5,4,1,0,4,9,11,0,Sur,6ª planta,1.0,+ 100 años,0.0,A reformar,Gas Natural,,,1,,,,,,,2,,,,,,,131,,,,,10,,,,,,,,119,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,L'Antiga Esquerra de l'Eixample,L'Antiga Esquerra de l'Eixample,724,9,8,232,376,8019,0,1151,279,0,41.387817,2.1567295
181617325,2,1,False,False,False,Sarria Properties Asesoria Sl,"Elegante y amplia vivienda con acceso directo del ascensor. Completamente exterior. Dos plazas de parking y trastero.

En las Tres Torres, Via Augusta se ubica este fantástico piso, alto, luminoso, con una bonita terraza que goza de estupendas vistas.

El piso consta de salón de 50 metros con salida a la terraza, comedor junto al salón, y una gran cocina office en frente a la que se le ha ganado la antigua habitación de servicio. Además tiene galería y entrada de servicio.

La zona de noche dispone de 1 dormitorio suite y 3 dormitorios individuales amplios, más otro cuarto de baño completo. Todos los dormitorios son exteriores.

A la finca se accede por un vestíbulo elegante y dispone de seguridad. Le corresponde a este piso, 2 plazas de parking muy generosas y un trastero amplio. Además hay trasteros comunitarios para bicicletas y una sala de juntas que se puede usar para actividades privadas.

Las paredes son todo tabiques lo que permite múltiples distribuciones al gusto de cada familia.

No dude en visitar este fantástico piso, no le dejará indiferente.",1,1,940000,25000,0,Via Augusta,08017,False,2024-01-17T00:27:49.457,5,145.0,5,43.0,36,,1.0,1.0,4,2,165,5,6,0,0,0,6,8,0,Suroeste,3ª planta,1.0,30 a 50 años,,,,,1.0,1,,,,,32,,2,3,,,84,,,,15,,,81,10,,,,11,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Les Tres Torres,Les Tres Torres,724,9,8,232,376,8019,0,1143,287,0,41.39814,2.1312842
178610736,2,1,False,False,False,FULLSTONE INVEST SL.,"Singular Properties presenta esta exclusiva vivienda en la zona alta de Barcelona. Con una reforma excelente y situado en unas de las mejores zonas de Barcelona, es una oportunidad que no puede dejar escapar.

Este piso cuenta con 2 habitaciones individuales, una con un aseo propio, y una habitación doble, con un baño completo propio. La habitación principal tiene armario empotrado que dan una sensación de amplitud.

Al momento de realizar la compra venta, se incluirán en el precio de la operación los siguientes electrodomésticos recién comprados: la nevera, el lavaplatos, la lavadora y la secadora, además de varios muebles.

La propiedad ha sido reformada integralmente en el año 2022 y la reforma destaca mucho por los acabados exquisitos que tiene y por el suelo de mármol porcelánico que proporciona una sensación de calidez. También cabe destacar que el piso tiene un balcón, un patio interior y el comprador tendrá la posibilidad de incluir en la operación una plaza de párquing.

Para más información del inmueble y realizar una visita, por favor contactar con Singular Properties.",1,1,410000,55000,0,Carrer D'atenes,08006,False,2023-07-20T11:38:11.053,4,160.0,4,19.0,45,1.0,,,3,2,72,4,7,1,1,1,7,6,0,Este,1ª planta,1.0,50 a 70 años,1.0,Casi nuevo,Gas Natural,Gas Natural,,1,,,,,,109,2,,,,,,,131,,,,,10,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sant Gervasi- Galvany,Sant Gervasi- Galvany,724,9,8,232,376,8019,0,1143,285,0,41.402508,2.1432521
181410548,2,1,False,False,False,FINQUES RODES SL,"PRODUCTO APIALIA
FANTASTICO PISO EN VENTA EN LES CORTS
Descubre tu futuro hogar en el corazón de Barcelona, en el prestigioso barrio de Les Corts, a un paso del metro y del tradicional mercado de Les Corts. Este luminoso piso, situado en una planta alta, te ofrece no solo una localización envidiable sino también una vida confortable y llena de luz.
Se compone de salón comedor con salida a un balcón de 4 m2 ideal para disfrutar de comidas al aire libre o simplemente relajarte. Cocina perfectamente equipada con salida a lavadero. 3 habitaciones, una doble y 2 individuales, perfectamente diseñadas para el confort y la privacidad y 1 baño con plato de ducha.
Orientación suroeste que garantiza luz natural durante todo el día y sol directo.
Equipado con aire acondicionado y calefacción de gas.
Se encuentra en muy buen estado de conservación y listo para ser disfrutado.
La finca cuenta con ascensor y ha sido rehabilitada recientemente, asegurando calidad y seguridad.
Este piso no es solo una vivienda, es un estilo de vida en una de las zonas más codiciadas de Barcelona. Con acceso a todas las comodidades urbanas y en un entorno tranquilo y exclusivo, es la oportunidad perfecta para aquellos que buscan calidad, confort y belleza.
También es una buena oportunidad para inversores que buscan rentabilidad en el alquiler.",1,1,375000,14000,0,Carrer de Joan Güell,08028,False,2023-12-20T15:28:37.763,4,89.0,4,18.0,30,,,,3,1,62,4,6,1,1,3,7,11,0,Suroeste,6ª planta,1.0,50 a 70 años,,Bien,Gas Natural,Gas Natural,,1,,22,,,32,109,2,,,,,,,131,,,,,,,6,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Les Corts,Barri de les Corts,Barri de les Corts,724,9,8,232,376,8019,0,1148,329,0,41.383327,2.1312947
181426982,2,1,False,False,False,Guinot Prunera ,"CALVET / CALAF
En la calle Calvet encontramos vivienda de 132 m² construidos, lista para entrar con orientación sur lo que nos permite disfrutar de luz y sol durante todo el año. En una finca clásica de la zona del Turó Parc, dispone de dos ascensores y servicio de consejería.
La vivienda muy bien distribuida diferenciando la zona de día de la de noche, dispone de un amplio salón comedor exterior a patio de manzana, cocina independiente, cuatro dormitorios y dos baños completos.
Se encuentra en muy buena ubicación en la zona alta, dispone de todos los servicios, con una amplia y variada oferta de tanto en trasportes públicos como comercios.
Oportunidad para quien quiera vivir en una de las mejores zonas de Barcelona.
 
",1,1,748000,22000,0,Carrer de Calvet,08021,False,2023-12-22T13:06:38.37,7,999.0,7,999.0,28,,,2.0,4,2,132,7,4,1,1,3,8,8,0,Sur,3ª planta,1.0,70 a 100 años,0.0,Bien,Gas Natural,Gas Natural,,1,9,22,,28,,109,,,,,,,,,,,,,,,,,,,,,119,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sant Gervasi- Galvany,Sant Gervasi- Galvany,724,9,8,232,376,8019,0,1143,285,0,41.39563,2.1424694
181772827,2,7,False,False,False,"ESTUDIO FONDO, S.L.","Dolça Llar presenta en EXCLUSIVA este inmueble en OBRA SEMINUEVA en el barrio de La Sagrera.

Piso DUPLEX en muy buen estado de 113 m² útiles, muy bien distribuidos en:

PLANTA BAJA: 
- Amplio Salón-Comedor independiente de 22m², con salida al patio de 25m²;
- Baño completo con plato de ducha; 
- 2 habitaciones exteriores (una doble y una individual);
- Cocina totalmente equipada tipo office;

PRIMERA PLANTA:
- Habitación triple y exterior de 21m²;
-Baño en Suite con bañera;
- 3 habitaciones individuales (no constan en escritura);
- Trastero

El piso cuenta con Suelos de Parquét,  Carpintería de Aluminio, A/C en salón y habitación principal, y radiador en todos los ambientes.

El dúplex cuenta en el sótano del edificio (con acceso directo desde el ascensor) con la opción de compra de 2 plazas parking:
1) Perfecta para un coche de mediano tamaño, de 2,20 x 3,95 que se vende por 18.000 €
2) Ideal para un gran vehículo familiar de 2,20 x 4,55 + trastero cerrado con puerta de 7,80 m2 en su parte trasera que se vende por 24.000€.

Inmueble muy bien comunicado, zona comercial, colegios, servicios básicos (Farmacias, Supermercados, centros médicos, y con transportes públicos (tren cercanías, autobuses, metro La Sagrera).

En el precio del inmueble no se incluye los gastos de notaría, registro, impuestos y los honorarios que se le puedan girar al comprador. ¡No dudes en visitarlo!
Poseemos asesoramiento financiero gratuito.",1,1,439000,31000,0,Carrer de Martí Molins,08027,False,2024-01-31T20:48:57.103,7,999.0,7,999.0,16,,,,6,2,137,7,4,1,0,2,5,3,0,Sur,Bajos,1.0,20 a 30 años,1.0,Muy bien,Gas Natural,,,1,,,,,,109,2,,18,,84,,,131,15,16,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Andreu,La Sagrera,La Sagrera,724,9,8,232,376,8019,0,1146,311,0,41.42411,2.1897986
181699439,2,1,False,False,False,Guinot Prunera ,"GRAN VIA DE LES CORTS CATALANES
Piso en séptima altura en finca regia de 1968.
Se trata de una vivienda luminosa con bonito salón con salida a terraza ajardinable y con orientación Tibidabo.
La habitación principal, de generoso tamaño, ofrece armarios empotrados y tiene salida a la misma terraza de la que disfruta el salón. Además la vivienda tiene otra habitación de tamaño mediano (exterior) y dos individuales (una exterior y otra interior).
Baño completo para atender la zona de noche (facilidad para hacer un segundo cuarto de baño completo).
Dispone de suelos de parquet, cerramientos de aluminio con cristal doble y cámara de aire, calefacción individual y aire acondicionado por Split, finca con ascensor .
Gastos de comunidad muy contenidos.
",1,1,475000,0,0,Gran Via de Les Corts Catalanes,08013,False,2024-01-24T18:56:09.44,7,999.0,7,999.0,23,,,2.0,4,1,98,7,8,1,1,2,7,12,0,Oeste,7ª planta,1.0,50 a 70 años,0.0,Muy bien,Gas Natural,Gas Natural,,1,,,,,,109,2,,,,,,,,,,,,10,,,,,,,,119,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,Fort Pienc,Fort Pienc,724,9,8,232,376,8019,0,1151,281,0,41.397434,2.1781807
179687603,2,52,False,False,False,FULLSTONE INVEST SL.,"¡Increíble oportunidad de adquirir un magnífico dúplex en venta en la pintoresca Barceloneta! Este luminoso y espacioso piso cuenta con 86 m2 distribuidos en dos plantas, además de una espectacular terraza de 50 m2 y un acogedor patio de 15 m2. La vivienda se encuentra en perfecto estado de conservación y está ubicada en una finca seminueva del año 2005.

Con una privilegiada localización a escasos metros de la playa, este dúplex ofrece una experiencia única de vida junto al mar. Disfruta de la brisa marina y de la tranquilidad de este encantador barrio mientras te relajas en la terraza soleada durante las mañanas y mediodías.

El piso cuenta con 2 dormitorios, uno doble y otro individual, ambos con salida exterior, ofreciendo una agradable sensación de luminosidad y amplitud. Además, en la segunda planta se encuentra un dormitorio doble, un pequeño despacho y un vestidor, con la posibilidad de incorporar un segundo baño en esta planta.

La cocina americana se encuentra abierta al salón, creando un espacio diáfano y moderno. Los altos techos en el salón y los acabados de alta calidad añaden un toque de elegancia a esta vivienda. Además, todas las estancias cuentan con splits de aire acondicionado y calefacción a gas.

Si necesitas aparcamiento, existe la posibilidad de adquirir una plaza de parking en la finca de al lado. También cabe destacar que la zona cuenta con una zona de residentes, lo que garantiza una mayor comodidad y tranquilidad.

No pierdas la oportunidad de vivir en un lugar privilegiado, en un piso con encanto y todas las comodidades. ¡Contáctanos ahora mismo para más información y para concertar una visita!",1,1,595000,55000,0,Carrer Dels Pinzón,08003,False,2023-11-07T13:54:57.383,3,147.0,3,14.0,37,1.0,,,3,2,135,3,6,0,1,1,4,3,0,Suroeste,Bajos,1.0,10 a 20 años,,Casi nuevo,,Gas Natural,,1,9,22,,,32,109,2,,,25,84,21,,131,15,16,,,10,,,,,,,,,,,,83,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,La Barceloneta,La Barceloneta,724,9,8,232,376,8019,0,1152,348,0,41.382694,2.1899257
181539319,2,1,False,False,False,"Quo House, Sl","Hest presenta en exclusiva este magnífico piso situado en el prestigioso barrio de Tres Torres.
Este elegante piso de 158 m² se encuentra en la quinta planta y es completamente exterior, lo que le proporciona una gran luminosidad y una agradable sensación de amplitud.
El amplio salón con grandes ventanales tiene con acceso a una agradable terraza de unos 6 m², con orientación sur. Además, dispone de una cocina office con lavadero independiente y una habitación de servicio con baño. 

La zona de noche está compuesta por una suite principal con baño completo y tres habitaciones adicionales que comparten un baño y un aseo. Uno de los dormitorios es doble  con salida a la terraza y los otros dos son individuales, todos ellos son exteriores y  amplios y cuentan con armarios empotrados, ofreciendo un buen espacio de almacenamiento. 

La finca dispone de una agradable zona comunitaria con piscina y sala polivalente, así como servicio de conserjería.
La vivienda incluye una plaza de parking  en la misma finca con opción a adquirir una segunda plaza.

Este piso es perfecto para aquellos que buscan un hogar espacioso, luminoso y bien distribuido en el barrio de Tres Torres, cerca del Turó Park y a pocos pasos de Sarriá.",1,1,1085000,0,0,Carrer de la Nena Casas,08017,False,2024-01-09T12:02:44.087,6,192.0,5,39.0,35,,,,5,4,158,6,4,1,1,3,6,10,0,Sur,5ª planta,1.0,30 a 50 años,,Bien,Gas Natural,Gas Natural,1.0,1,9,,,28,,,,,,,,,,131,15,,,,10,17,,7,11,,,,,,12,,,94,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Les Tres Torres,Les Tres Torres,724,9,8,232,376,8019,0,1143,287,0,41.394745,2.1318965
181429917,2,1,False,False,False,"ESTUDIO FONDO, S.L.","Dolça Llar presenta en EXCLUSIVA este inmueble en el barrio de La Sagrera.

Piso TOTALMENTE EXTERIOR de 97 m² útiles, muy bien distribuidos en:

- Amplio salón-comedor exterior y luminoso de 22 m² orientado a Sur;
- Cocina totalmente equipada tipo office;
- 3 Dormitorio doble y exteriores;
- 2 Baños completos con bañera, uno de ellos en suite;
- 2 Terrazas, una a pie de salón orientada a Sur, y otra a pie de habitaciones, orientado al Oeste

Piso TOTALEMENTE EXTERIOR orientado al Sur y al Oeste, con luz natural durante todo el día.

Cuenta con Suelo de Parquet, parpinteria de aluminio climalit, calefacción por caldera de gas natural con radiadores en todas las instancias.

Incluye plaza de parking para coche grande en la misma finca, con acceso directo desde el ascensor.

Inmueble muy bien comunicado, zona comercial, colegios, servicios básicos (Farmacias, Supermercados, centros médicos, y con transportes públicos (tren cercanías, autobuses, metro La Sagrera).

En el precio del inmueble no se incluye los gastos de notaría, registro, impuestos y los honorarios que se le puedan girar al comprador. ¡No dudes en visitarlo!
Poseemos asesoramiento financiero gratuito.",1,1,450000,0,0,Carrer Ferran Turné,08027,False,2023-12-22T19:02:44,7,999.0,7,999.0,20,,,,3,2,131,7,6,1,1,3,5,6,0,Suroeste,1ª planta,1.0,20 a 30 años,,Bien,Gas Natural,Gas Natural,1.0,,9,,,,32,,2,,18,,84,,,131,15,,77,,,,,7,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Andreu,La Sagrera,La Sagrera,724,9,8,232,376,8019,0,1146,311,0,41.42474,2.1930792
177384690,2,6,False,False,False,"EV MMC SPAIN ,S.L.U","Ático reformado hace 6 años, de 88 m2 + 25 m2 de terraza,  con 4 habitaciones, 3 de ellas individuales grandes y una doble. El piso es un 4º sin ascensor, aunque algun vecino ya ha mirado para instalarlo, puesto que hay espacio suficiente, pero no podemos garantizar que se llegue a un acuerdo de instalarlo.
Esta en la tranquila Calle Vinyals, en el Barrio de Guinardo.
Al entrar al piso, hay un pequeño recibidor que da al gran salon con cocina abierta. Desde el salon salimos a la gran terraza de 25 m2, con orientacion suroeste, es decir sol de tarde. Las 4 habitaciones estan en el interior del piso y la doble con vistas al mar desde un patio interior abierto. Dispone de un baño completo con ducha y un pequeño aseo con la lavadora.
Suelos de parquet sintético, de color madera clara. No dispone de calefacción, pero es fácil instalar un aire con bomba de calor.
Hay un trastero comunitario, en planta baja, para guardar bicicletas o cochecitos de bebe.
Este piso está ubicado en  un lugar  residencial, tranquilo y con todos los servicios,  supermercados abiertos 365 días del año, restauración, colegios, peluquerías, farmacias y excelente acceso al transporte público en Avda. Mare de Deu de Montserrat,  que comunican con el centro de la ciudad fácilmente. Está además muy cerca del Parque de Guinardó,  uno de los pulmones de Barcelona",1,1,400000,50000,0,Vinyals,08041,False,2023-04-06T09:03:09.92,5,175.0,5,36.0,33,,,,4,1,100,5,6,0,0,1,6,9,0,Suroeste,4ª planta,,30 a 50 años,0.0,Casi nuevo,,,,1,9,,,,32,,,3,,,,,,,,,,,10,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,El Guinardó,El Guinardó,724,9,8,232,376,8019,0,1149,338,0,41.42047,2.174892
181411078,2,6,False,False,False,Follow Colibree S.L,"Se vende en el corazón de Barcelona, en el emblemático Barrio Gótico, a 2 minutos caminando de La Rambla de  la Ciudad Condal y de Paseo colon y Port Vell, este maravilloso ático tipo dúplex de 55 m² más 26 m² de terraza exterior a calle y vistas despejadas. 
La vivienda consta de un amplio salón comedor exterior a la terraza, cocina independiente, 2 dormitorios (uno en la planta baja y otro en la planta superior exterior a patio manzana) y cuarto de baño.
 
Actualmente está alquilado a 1.200€ con un contrato de temporada que finaliza en abril 2024.
El ático es totalmente exterior, muy luminoso y tranquilo. Situado en la 5ª planta en una finca regia rehabilitada sin ascensor, está rodeado de todo tipo de comercio, ocio y muy bien comunicado con los transportes públicos. No dejes escapar esta oportunidad.


Live The UnReal Estate
",1,1,325000,0,0,Codols,08002,False,2023-12-20T16:43:17.42,7,276.0,6,55.0,27,,,,2,1,81,7,8,1,0,1,9,9,0,Oeste,4ª planta,,+ 100 años,0.0,Casi nuevo,Gas Natural,,,,9,,,,,,,,,,,,,131,,,,,10,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,Barri Gòtic,Barri Gòtic,724,9,8,232,376,8019,0,1152,350,0,41.38008,2.1776185
181617516,2,5,False,False,False,APROPERTIES REAL ESTATE BARCELONA COMPRAVENTA S.L,"CASA ADOSADA EN MUY BUEN ESTADO, TERRAZAS, JARDÍN Y PISCINA CON VISTAS PANORÁMICAS A LA CIUDAD

Casa residencial construida en el año 1996. Tiene una superficie ÚTIL de 282 m2 aproximadamente distribuidos en 5 plantas:

En planta menos uno amplio garaje con capacidad para tres o cuatro vehículos y zona de máquinas.

En planta uno amplia cocina abierta con zona comedor con amplios ventanales de doble cristal y zona de servicio con baño. Un aseo de cortesía.

En planta segunda, gran salón con chimenea, sala de estudio, despacho y terraza.

En planta tercera amplio vestidor con claraboya en techo por la que accede la luz natural. Una habitación doble en suite y dos habitaciones individuales que comparten baño.

En planta cuarta una habitación doble en suite para invitados con vistas al bosque y vestidor y un solárium con piscina donde da el sol todo el día y desde donde se aprecian unas vistas espectaculares de toda la ciudad de Barcelona.

Aire acondicionado y calefacción por gas en toda la vivienda y por zonas. Persianas eléctricas, luces led en toda la casa, Suelos de parquet. Terrazas y jardín en todo el perímetro de la vivienda.

Ascensor interior por la que se accede a todas las plantas de la casa, incluido el parking. 

Espectacular casa ubicada en una de las mejores zonas de Sarria. Ref. VB2311061 ",1,1,1700000,0,0,Carrer Torrent de Can Caralleu,08017,False,2024-01-17T01:58:58.49,2,61.0,2,10.0,58,,,2.0,5,5,351,2,5,2,2,2,5,0,0,Sureste,,1.0,20 a 30 años,0.0,Muy bien,Electricidad,Electricidad,1.0,1,,,,28,32,109,2,,18,,,,,131,,,,,10,17,,7,11,,,,,,,,,,42,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sarrià,Sarrià,724,9,8,232,376,8019,0,1143,286,0,41.403206,2.1100512
181407972,2,1,False,False,False,"ESTUDIO FONDO, S.L.","Grupo Dolça Llar ofrece en exclusiva la venta de esta propiedad en el barrio de Navas en Barcelona.

Consta de 95m² útiles con salón exterior, 4 dormitorios, baño / aseo, cocina y galería.

El inmueble se distribuye en:

- Salón comedor amplio de 23m² exterior.
- Dormitorio 1 doble principal exterior.
- Dormitorio 2 individual.
- Dormitorio 3 individual.
- Dormitorio 4 individual.
- Baño y Aseo.
- Cocina en buen estado.
- Galería.
- Terraza Comunitaria.


Aire Acondicionado con bomba de calor (salón), carpintería de aluminio, parquet, techos altos, persiana eléctrica (salón y dormitorio principal), video portero.

Piso para entrar a vivir.

Finca de 1954.

Bien comunicado con transporte público - 5 min -  (metro L1, L5, L10 y Renfe) tiendas, supermercados, colegios y todo los servicios de la Meridiana.

Disponemos de departamento financiero que ofrece asesoramiento de hipotecas totalmente gratuito. Y si desea vender su vivienda, le ofrecemos una valoración profesional y gratuita.

En el precio del inmueble no se incluye los gastos de notaría, registro, impuestos y los honorarios que se le puedan girar al comprador.",1,1,329000,7000,0,Carrer de Concepción Arenal,08027,False,2023-12-20T11:43:24.253,7,999.0,7,999.0,16,,,,4,2,102,7,7,0,0,2,7,6,0,Este,1ª planta,1.0,50 a 70 años,,Muy bien,,,,1,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Andreu,Navas,Navas,724,9,8,232,376,8019,0,1146,310,0,41.420536,2.183533
181189683,2,6,False,False,False,PERAIRE PROPERTIES SL,"ENCANTADOR ÁTICO EN CALLE CRAYWINCKEL

Craywinckel - Av. de la República Argentina - Hurtado - El Putxet I El Farró

Ático de 60m² útiles más terraza de 10m², en la deseada calle Crawinckel, y situado en el barrio de El Putxet I El Farró.
Es un sexto real. Dispone de mucha luz natural y doble orientación.

La vivienda está distribuida de la siguiente manera:
- 3 habitaciones: 2 dobles y 1 individual. 
- 1 baño con bañera y 1 aseo.
- 1 cocina y 1 despensa.
- Terraza, con vistas, de 10 m².

Características adicionales:
- Techos muy altos (presumiblemente esconden bóveda catalana)
- Persiana automática.
- Ventanas oscilobatientes.
- Parquet.
- Luminoso.

Características de la finca:
- Ascensor. Llega hasta la penúltima planta, hay que subir un piso a pie.
- Preinstalación de gas ciudad.

Cerca del Tibidabo, parques, hospitales y metro.

Ven a verlo ¡Te enamorará!

Llámanos para coordinar una visita a tu gusto.

Nuestro horario de atención telefónica es:
- De lunes a jueves de 9:30 a 14:00 y de 15:30 a 19:30
- Y viernes de 9:30 a 14:00
Si no nos encuentras en el teléfono, envíanos una solicitud de información y te llamaremos a la mayor brevedad.

Peraire Properties S. L. actúa en calidad de profesional cualificado y colegiado, y dispone de seguros de garantía y responsabilidad civil para proteger al consumidor:
- AICAT (Agente Inmobiliario de Cataluña): 8920
- Colegiado API (Agente de la Propiedad Inmobiliaria): A11748
- Colegio de Administradores de Fincas de Barcelona-Lleida: 6530
Como consumidor, te recomendamos que exijas siempre a tu intermediario el cumplimiento de las obligaciones, garantías y normativas vigentes.

En Peraire encontrarás un servicio de intermediación inmobiliaria cercano, ético y transparente.
Trabajamos para ti. Nuestra meta es lograr tus objetivos, representarte y protegerte jurídicamente.

Solo nos mueve tu éxito.",1,1,360000,15000,0,"Craywinckel, 5",08022,False,2023-11-24T16:20:27.29,7,351.0,7,71.0,35,,,,3,1,65,7,4,0,0,0,8,10,0,Sur,5ª planta,1.0,70 a 100 años,,,,,,,,,,,,,,,,,,21,,131,,,,,10,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,El Putget i el Farró,El Putget i el Farró,724,9,8,232,376,8019,0,1143,288,1,41.41193,2.139727
181707698,2,1,False,False,False,Zona Alta MG Real Estate S.L,"Piso en venta en Tres Torres, Barcelona.

A dos pasos del Turó Parc, en un tramo de calle muy tranquilo, con unas vistas y orientación inmejorable, encontramos este maravilloso piso de 4 dormitorios más servicio completo. Terraza disfrutable a pie de salón. Piscina comunitaria.

Parking y trastero en la misma finca. Servicio de conserjería.    

Para más información o realizar una visita no dude en contactar con nosotros.",1,1,1500000,0,0,Carrer de Les Escoles Pies,08017,False,2024-01-25T13:36:03.37,7,999.0,7,999.0,24,,,,5,3,210,7,6,1,1,3,7,6,0,Suroeste,1ª planta,1.0,50 a 70 años,1.0,Bien,Gas Natural,Gas Natural,1.0,1,9,22,,28,,109,2,,18,25,,21,23,,15,,77,,10,,,,11,52,,,,,12,,83,94,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sant Gervasi- Galvany,Sant Gervasi- Galvany,724,9,8,232,376,8019,0,1143,285,0,41.397038,2.1348336
