id,type,subtype,external_contract,invalid,new,advertiser,description,transactions,transaction_type,value,reduced,periodicity_id,ubication,zipcode,highlight,date,energy_letter,energy_value,environment_letter,environment_value,multimedia_type_2,multimedia_type_5,multimedia_type_21,multimedia_type_6,multimedia_type_12,rooms,bathrooms,surface,energyCertificate,orientation,hotWater,heating,conservationState,antiquity,floor,surfaceLand,hotWater,conservationState,antiquity,elevator,furnished,floor,parking,orientation,heating,Armarios,Gres Cerámica,Parquet,Terraza,Electrodomésticos,Horno,Lavadero,Cocina Equipada,Cocina Office,Aire acondicionado,Calefacción,Trastero,Piscina comunitaria,Jardín Privado,Z. Comunitaria,Zona Infantil,Serv. portería,Puerta Blindada,Nevera,Balcón,Patio,Gimnasio,Alarma,Lavadora,Piscina,Zona Deportiva,Videoportero,Suite - con baño,Microondas,Internet,Domótica,Baño de huéspedes,TV,Energía Solar,Sauna,Pista de Tenis,Sistema Video vigilancia CCTV 24h,Ascensor interior,Jacuzzi,Cuarto lavado plancha,Porche cubierto,Cuarto para el servicio,country,level1,level2,level3,level4,level5,level6,level7,level8,upperLevel,countryId,level1Id,level2Id,level3Id,level4Id,level5Id,level6Id,level7Id,level8Id,accuracy,latitude,longitude
181906062,2,1,False,False,False,PUNTO FORUM 2010 S.L.,"Puntforum les presenta este excelente inmueble de 77m² (según catastro). Vivienda lista para entrar a vivir. Se distribuye en un acogedor salón, cocina independiente en office. Posee tres habitaciones (dos dobles y una individual), por la habitación de matrimonio se accede a una salida a balcón. El baño es de cuatro piezas, con plato de ducha. El piso destaca por sus excelentes calidades, con carpintería exterior de aluminio blanco; carpintería interior es completamente nueva; suelo de parqué y gres y dispone de calefacción en todo el inmueble. La vivienda disfruta doble orientación. La finca dispone de ascensor y de rampa para para ofrecer mejor accesibilidad a personas con movilidad reducida. También están habilitando un espacio comunitario para que cada vivienda disponga de un trastero personal. 
Situado en una zona en constante auge rodeada de modernos edificios, oficinas y negocios en desarrollo. Se encuentra próxima a la Rambla Guipúzcoa, a el Campo Municipal de Futbol del Distrito. Cuenta con una amplia gama de servicios y comercios, como tiendas, restaurantes, bares, gimnasios y supermercados, así como el Mercado de Sant Martí de Provençals, colegios, institutos y un centro de atención primaria.
Está muy bien conectado tanto en coche como en transporte público, a través de la línea 2 de Metro, Tranvía (T5 - T6) y autobuses cercanos. 
No dudes en contactarnos para recibir asesoramiento y concertar una visita a este increíble apartamento. 
¡Contáctanos para más información.!",1,1,230000,0,0,,08020,False,2024-02-09T11:36:22.847,7,999.0,7,999.0,22,,,,,3,1,77,7,3,0,1,2,7,3,0,,Muy bien,50 a 70 años,1.0,,Bajos,,Noreste,Gas Natural,,6,9,,,22,,131,15,,,11,,,,,,84,,32,,,,23,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,La Verneda i la Pau,La Verneda i la Pau,724,9,8,232,376,8019,0,1145,301,0,41.422333,2.203393
181879826,2,1,False,False,False,Nuvec,"Sigue todas las nuevas oportunidades inmobiliarias en nuestro instagram
¡Síguenos!: @inmohogaris_es / @nuvec_es 

En el Barri Gòtic de Barcelona, encontramos este maravilloso piso TOTALMENTE REFORMADO

La vivienda dispone de 2 balcones privados

Se distribuye en un amplio salón comedor, con acceso a un bonito balcón totalmente privado, patio interior, cocina, 1 baño completo y un aseo, 2 habitaciones, una de ellas doble y una mediana.

Su ubicación es también otro punto destacable, al encontrarse, a escasos metros del Gran Teatro del Liceo, Museu de les Il·lusions, Teatre Romea, Mercado de La Boqueria, Museu d'Art Contemporani de Barcelona, y a corta distancia de la estación de Liceu.

2do real con ascensor.

Todas las instalaciones están en perfectas condiciones, hecho que posiciona este piso como el lugar perfecto para entrar a vivir en Barcelona.

*Plano NO pertenece a vivienda

Para mayor información puedes llamarnos a INMOHOGARIS GRUPO NUVEC:
(+34) 936 17 19 27  o escribirnos por nuestras redes sociales.

¡Muchas gracias!",1,1,330000,5000,0,La Rambla,08002,False,2024-02-07T11:31:39.29,4,172.3,4,38.9,27,,,1.0,,2,2,90,4,1,0,0,2,0,7,0,,Muy bien,,1.0,,2ª planta,,Norte,,,,,,,,,,,1,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,Barri Gòtic,Barri Gòtic,724,9,8,232,376,8019,0,1152,350,0,41.381073,2.1737237
181850778,2,1,False,False,False,COLABORINMO SL,"¡Bienvenidos a la oportunidad de adquirir un encantador piso en una de las zonas más exclusivas de Barcelona, Sant Gervasi - La Bonanova! Este acogedor apartamento de 30 metros cuadrados ofrece una experiencia de vida única.

Al ingresar a la propiedad, te recibirá una distribución inteligente y funcional que maximiza cada rincón del espacio. La vivienda consta de una habitación doble que proporciona privacidad y comodidad, acompañada de un baño moderno y bien diseñado.

La cocina, completamente equipada, se presenta como el corazón de la casa, con detalles que harán las delicias de los amantes de la cocina. La carpintería interior de madera y el suelo de parquet añaden calidez y elegancia a cada rincón, creando un ambiente acogedor y hogareño.

Las características adicionales hacen de esta propiedad una elección excepcional. Los armarios empotrados ofrecen un espacio de almacenamiento óptimo, mientras que el aire acondicionado proporciona un clima agradable en todas las estaciones. El edificio cuenta con ascensor, facilitando el acceso a la vivienda.

La ubicación de este piso es inmejorable, con fácil acceso a servicios clave y una gran variedad de opciones de transporte público, como autobuses y el metro. Su proximidad a centros comerciales, centros médicos, colegios, hospitales y supermercados garantiza una vida cotidiana cómoda y conveniente.

La presencia de áreas verdes, parques y árboles añaden un toque natural a su entorno, creando un oasis en pleno corazón de la ciudad. Además, la propiedad se encuentra en una zona céntrica y bien comunicada, proporcionando acceso rápido a diversas zonas de interés y entretenimiento.

En resumen, este piso en Sant Gervasi - La Bonanova ofrece una oportunidad única para aquellos que buscan un hogar funcional y bien ubicado con todas las comodidades modernas. No pierdas la oportunidad de vivir en este enclave exclusivo de Barcelona. ¡Contáctanos para más información y para organizar una visita!

Información al consumidor: Les comunicamos que en el precio ofertado de venta, noestán incluidos los gastos de compraventa (notariales, registrales, de gestoría, impuestos estatales ITP e impuestos y gastos bancarios). Si desean visitar este inmueble, cualquiera de nuestros Agentes, le informará detalladamente de estos gastos, antes de visitarlo.

Asimismo tampoco están incluidos los muebles y objetos de decoración que puedan aparecer en las fotografías de la publicidad",1,1,295000,0,0,Muntaner,08022,False,2024-02-06T09:16:38.667,5,137.0,4,23.0,12,,,,,1,1,30,5,6,2,0,2,7,0,0,Electricidad,Muy bien,50 a 70 años,1.0,,,,Suroeste,,2,,,,21,,,131,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sant Gervasi i la Bonanova,Sant Gervasi i la Bonanova,724,9,8,232,376,8019,0,1143,284,0,41.40452,2.1360724
181584059,2,1,False,False,False,YAHOUSE S.L.U,"Yahouse presenta este estupendo piso REFORMADO CON BALCÓN ubicado en la Rambla Prim, distrito de Sant Martí.

Muy buena distribución sin pasillo, aprovechando todo el metraje de la vivienda al máximo. Consta de 3 dormitorios, el principal exterior al patio de manzana amplio. Gran salón comedor con salida directa al balcón. Cocina con la galería incorporada.

Ventanas de aluminio, suelos de parquet, aire acondicionado y mucho más. 

Bien comunicado con el transporte público, a escasos pasos de la parada de Metro El Besós ( L4),  Tram (T5-T6) y Buses.

NO DUDE EN VISITARLO SIN COMPRIMISO!",1,1,239000,0,0,Rambla de Prim,08020,False,2024-01-13T18:40:16.88,4,999.0,4,999.0,42,,1.0,,1.0,3,1,81,4,0,0,0,0,6,10,0,,,30 a 50 años,1.0,,5ª planta,,,,2,,9,,,,109,,,1,,,,,,,,,,32,16,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,El Besós i el Maresme,El Besós i el Maresme,724,9,8,232,376,8019,0,1145,306,0,41.419346,2.2100015
160380777,2,1,False,False,False,Culmia,"Essència Sarrià es una promoción compuesta por 12 viviendas plurifamiliares ubicadas en la calle Major de Sarrià, compuestas por tipologías de entre 2 y 5 dormitorios con terrazas, áticos con terraza y solárium, y plazas de aparcamiento.

En sus exclusivoes Espacios Comunes se encuentra una piscina comunitaria en planta cubierta rodeada de una zona solarium, y un Espacio Cardioprotegido.


Plaza de garaje y trastero no incluidos en el precio.
Los dos pilares sobre los que se erige este proyecto, son la gran amplitud de las viviendas y la delicada armonía paisajística y medioambiental que se ha perseguido desde un inicio, considerando las zonas ajardinadas comunes como una prolongación del entorno natural que lo rodea. 

Se sitúa en una ubicación privilegiada, fundiéndose con la naturaleza del parque Joan Reventós, y junto a una de las arterias más importantes de entrada y salida de la ciudad de Barcelona.

Conectado con el aeropuerto del Prat en solo 12 minutos gracias al acceso a la Ronda de Dalt (B-20) y conexión a las carreteras y autopistas más destacadas que comunican la ciudad con el resto del territorio, como la B-23 (avenida Diagonal), la C-16 (conecta con las poblaciones del Vallès a través de los Túneles de Vallvidrera), la C-17, la C-33, la C-58, la A-2 y la AP-7, dirección Tarragona-Lleida y Girona-Francia.

Por otro lado, permite acceder con facilidad a las principales vías de la ciudad, como el paseo de la Bonanova, la Ronda General Mitre o la calle Balmes, a través de la calle Vía Augusta, situada a solo 200 metros de la promoción. 


Plaza de garaje y trastero no incluidos en el precio.",1,1,1257000,0,0,"Calle Major de Sarrià, 191",08017,False,2021-06-11T15:08:38.77,7,999.0,7,999.0,20,1.0,,1.0,1.0,2,2,127,7,0,0,0,0,0,0,0,,,,,,,2.0,,,,,,,,,,,,,,11,,,12,,28,,,,,,,,17,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sarrià,Sarrià,724,9,8,232,376,8019,0,1143,286,1,41.40343,2.11709
164181573,2,52,False,False,False,Culmia,"Vivir y sentir la belleza de un entorno único. Un hogar exclusivo en Sarrià.

 

Visita Piso Piloto.

 

Culmia Bell Sarrià es un complejo de nueva construcción compuesto por viviendas plurifamiliares ubicadas en la calle Ràfols, en el exclusivo barrio de Sarrià.

 

El complejo residencial dispone de viviendas de 5 dormitorios. Proyecto residencial con viviendas con terraza, áticos con amplias terrazas y solárium. Plantas bajas con jardín privado, plazas de aparcamiento, gimnasio con zona de vestuarios en uno de los edificios del conjunto y una sala social para celebrar eventos y reuniones privadas.

 

En las zonas comunes se encuentra un gimnasio y una sala para celebrar actos privados. Además, cada conjunto dispone de su piscina exterior con zona ajardinada.


Plaza de garaje y trastero no incluidas en el precio.",1,1,1991900,0,0,"Calle de Ràfols, 10",08034,False,2022-07-13T09:36:29.523,1,21.0,1,3.0,19,1.0,,,,5,3,163,1,0,0,0,0,0,0,0,,,,1.0,,,2.0,,,,,,,,,,,,1,3,,94,7,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sarrià - Sant Gervasi,Sarrià,Sarrià,724,9,8,232,376,8019,0,1143,286,1,41.4017,2.11669
179564399,2,1,False,False,False,PUNTO FORUM 2010 S.L.,"Distribuido en un luminoso salón-comedor con salida a balcón, tres dormitorios dobles, cocina independiente toda equipada con salida al lavadero y baño de cuatro piezas con bañera. Cuenta con suelo de parquet, aire acondicionado con bomba de calor, carpintería exterior de aluminio blanco y vidrios climalit.

Finca en buen estado con dos ascensores, bien ubicada, rodeada de diferentes servicios como supermercados, farmacias y establecimientos de restauración, entre otros. Muy bien comunicado con el transporte público, cerca de diferentes paradas de autobús y metro.",1,1,259000,9000,0,,08020,False,2023-10-25T13:32:26.533,7,999.0,7,999.0,18,,,,,3,1,84,7,8,2,2,2,7,13,0,Electricidad,Muy bien,50 a 70 años,1.0,1.0,8ª planta,,Oeste,Electricidad,,,9,,21,22,109,131,15,1,,,,,,,,,25,32,,,,23,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,La Verneda i la Pau,La Verneda i la Pau,724,9,8,232,376,8019,0,1145,301,0,41.42242,2.1989017
181685757,2,1,False,False,False,Tecnocasa Home Gaudi Sant Pau,"6a planta de altura en finca del año 1957 con ascensor ( esta ubicado en la 1 planta )
2 dormitorios dobles y vestidor/ Hab plancha, lavadero, cocina independiente, baño con plato de ducha, salón comedor independiente con salida a balcón, vistas abiertas al patio de manzana, con sol directo por la mañana y luz todo el día.

Está en perfecto estado para entrar a vivir
dispone de suelos de Parquet, carpintería interior y exterior de aluminio, puertas de roble y principal blindada, cocina equipada, A/a y toldo.

A 40'M de la parada de metro hospital de Sant Pau dos de maig.",1,1,265000,0,0,Carrer del Dos de Maig,08025,False,2024-01-23T18:25:56.393,7,999.0,7,999.0,29,,,,,2,1,59,7,5,0,0,0,7,11,0,,,50 a 70 años,1.0,,6ª planta,,Sureste,,,,9,,,22,,131,,1,,,,,,,,84,,32,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,El Camp de l'Arpa del Clot,El Camp de l'Arpa del Clot,724,9,8,232,376,8019,0,1145,305,0,41.410942,2.1772053
179566317,2,1,False,False,False,"VERHORLEX, SL","En la calle Dr Aiguader, en la Barceloneta.
Vivienda muy luminosa.
De 1 habitación y 1 baño completo.
Cocina equipada y lavadero.
Salón y dormitorio exteriores. Armarios empotrados.
Sistema de calefacción y aire acondicionado por conductos.
Carpintería exterior Technal con doble cristal.
Es un 2º de altura en un edificio con vigilancia 24h.
La plaza de garaje grande y el trastero son opcionales por 15.000€ adicionales.
Gastos e impuestos no incluidos en el precio del anuncio.",1,1,325000,20000,0,Carrer del Doctor Aiguader,08003,False,2023-10-25T16:19:51.963,4,69.0,3,11.0,14,,,,,1,1,50,4,0,0,2,1,0,7,0,,Casi nuevo,,1.0,1.0,2ª planta,1.0,,Electricidad,2,,9,,,,109,131,,1,,11,,,,,28,,25,,,,,23,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Ciutat Vella,"Sant Pere, Sta. Caterina i la Ribera","Sant Pere, Sta. Caterina i la Ribera",724,9,8,232,376,8019,0,1152,347,0,41.382633,2.186381
178485686,2,6,False,False,False,"SERADIN, S.L.","Espectacular Atico de 90m2 con amplia terraza de 36m2, muy soleado y luminoso, con muy buenas vistas al mar, situado en la calle Gran de Sant Andreu/ calle de Palomar. La vivienda consta de un amplio salón-comedor con salida a terraza, cocina equipada con vitrocerámica, 3 habitaciones dobles una con salida a terraza. Armarios empotrados, baño completo con plato de ducha, cerramientos de PVC, suelos de gres tipo rustico, calefacción por radiadores de gas natural, aire acondicionado por split. Finca con conserje, 4 ascensores. Muy bien comunicado M L-1 Torras i Bages y líneas de autobuses, junto comercios, servicios, Hospital HM Sant Jordi. 
 (El PVP indicado no incluye impuestos ni gastos de Escritura)",1,1,437000,22000,0,Carrer Gran de Sant Andreu,08030,False,2023-07-11T09:35:01.497,7,268.0,6,56.0,22,,,,1.0,3,1,90,7,5,0,0,0,6,0,0,,,30 a 50 años,1.0,,,,Sureste,,,6,,10,,22,,,,1,3,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Andreu,Sant Andreu de Palomar,Sant Andreu de Palomar,724,9,8,232,376,8019,0,1146,309,0,41.442505,2.1880276
161779949,2,6,False,False,False,L´Orfebreria,"Atico de 74.19m² con una terraza privada en la azotea de 67.93m² y un trastero de 7.26m²

L´Orfebreria combina la tranquilidad con una vida urbana de primer nivel en la costa mediterránea, logrando el equilibrio perfecto entre lujo y estilo de vida.

Se integra por 33 viviendas tipo ‘loft’ con superficies de entre 63 a 118 metros cuadrados, con jardines privados y terrazas en la azotea hasta 105 metros cuadrados – desde € 341,000.

Con servicios exclusivos para los residentes – zonas comunitarias ajardinadas, solárium, piscina y trasteros – hace de L´Orfebreria el nuevo punto de referencia de la vida de lujo en Barcelona.


UN JARDÍN EN LA CIUDAD
El jardín central inunda las viviendas de luz y aire fresco.
Un oasis de tranquilidad y naturaleza donde alejarse del
ritmo de la ciudad.

EL LUGAR
El 22@ es el barrio de las grandes tecnológicas y las start-ups;
de las mejores universidades y los diseñadores de moda;
de los museos y teatros de vanguardia;
los parques, la playa, y de los locales más cool.

L’Orfebreria is the place to be.
",1,1,717500,0,0,Calle Sancho de Ávila,08018,False,2021-11-09T14:08:05.787,0,0.0,0,0.0,22,1.0,,,,2,1,74,0,0,0,0,0,0,7,0,,,,1.0,,2ª planta,,,,,,9,10,21,22,,131,,1,3,11,94,,12,,28,,25,,,,,,17,82,81,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Martí,,Sant Martí,724,9,8,232,376,8019,0,1145,0,0,41.39861,2.1897
181364415,2,1,False,False,False,"Xjd Market, S.L.","Piso dúplex  de 132m2 exterior del año 1989  en una finca tranquila de solo 3 vecinos en el barrio de Hostafrancs.  El piso se distribuye de la siguiente manera: 
En la primera planta encontramos una amplia cocina office  independiente, un salón- comedor, una habitación doble con salida a un balcón, un baño completo y un trastero. 
Accedemos por unas escaleras a la segunda planta  con las paredes de mármol rosa Portugal.
En  esta misma planta encontramos dos habitaciones dobles una de ellas en suite con un pequeño  bureau y otra habitación individual. Y un baño completo en el distribuidor. 
Dispone de  una terraza de 60 m2 con barbacoa, cocina, lavadero y una parte cubierta en modo de estudio. Toda ella, alicatada y con cerámica antideslizante en el suelo.
Dispone de vistas despejadas, calle poco transitada a 750m2 de Sants y 700m2 de Plaza España. Con todos los servicios cerca.
El inmueble dispone de acabados como madera noble, suelos de mármol, y ventanas de aluminio.
",1,1,620000,30000,0,Rector Triado,08014,False,2023-12-15T11:43:30.373,5,152.0,5,31.0,35,,,,,4,3,133,5,0,0,0,0,6,6,0,,,30 a 50 años,,,1ª planta,,,,,,9,10,,,,,15,,3,11,,7,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sants - Montjuïc,Hostafrancs,Hostafrancs,724,9,8,232,376,8019,0,1144,296,0,41.375767,2.1450107
181348241,2,1,False,False,False,VIVIEN AMAURY LAURENT DOMINIQUE MARIE JOSEPH,"Presentamos una oportunidad única para vivir en uno de los barrios más encantadores de Barcelona: un hermoso piso en la calle Sagunt. Este espacioso y totalmente renovado apartamento de 2 habitaciones dobles ofrece todo lo que necesitas para disfrutar de la vida urbana con comodidad y estilo.

Características destacadas

Habitación doble: El dormitorio principal es amplio y luminoso, proporcionando el espacio perfecto para relajarse y descansar.

Segunda habitación con baño privado: Ideal para huéspedes, un estudio o incluso como espacio de trabajo.

Cocina espaciosa: La cocina está diseñada para los amantes de la gastronomía y cuenta con modernos electrodomésticos y mucho espacio de almacenamiento.

Baño adicional con aseo: Esto asegura la comodidad de tus visitantes y facilita tu vida diaria.


Sants, conocido por su ambiente acogedor y su rica cultura catalana, te brindará una experiencia de vida incomparable. Descubre una amplia variedad de tiendas locales, restaurantes auténticos y conexiones de transporte excelentes que te permitirán explorar toda la ciudad con facilidad.

No pierdas la oportunidad de vivir en este apartamento excepcional en el corazón de Barcelona. ¡Contáctanos hoy mismo para programar una visita y hacer de este lugar tu nuevo hogar!

Para mas información o coordinar una visita no dude en contactarse con nosotros.

Whatsapp: +34 609 96 76 69",1,1,349000,0,0,Sagunt,08014,False,2023-12-13T18:14:29.473,4,100.0,4,20.0,17,,,,,2,2,78,4,0,0,0,0,8,6,0,,,70 a 100 años,,,1ª planta,,,,2,,,10,21,,,131,,1,3,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sants - Montjuïc,Sants,Sants,724,9,8,232,376,8019,0,1144,291,0,41.371914,2.1350336
181653993,2,1,False,False,False,YAHOUSE S.L.U,"Yahouse presenta este estupendo piso REFORMADO CON BALCÓN y VISTAS DESPEJADAS, ubicado en la PLAZA DE SALVADOR ALLENDE.

Gran salón comedor de 25m2 con salida directa a balcón. Consta de 4 dormitorios, todos ellos amplios, baño completo y aseo de cortesía. La cocina cuenta con galería/lavadero.

Muy buena distribución con poco pasillo, dividiendo la vivienda en zona de día y de noche. Ventanas de aluminio, suelos de parquet, aire acondicionado frio/calor y mucho más.

Finca en perfecto estado, portería con videoportero. Tercero de altura real con ascensor. 

NO DUDE EN VISITARLO SIN COMPROMISO!",1,1,299990,10010,0,Carrer de L'hortal,08032,False,2024-01-19T19:25:23.2,7,999.0,7,999.0,39,,,,2.0,4,2,97,7,0,0,0,2,0,7,0,,Muy bien,,1.0,,2ª planta,,,,,,9,,,,109,,,1,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Horta - Guinardó,El Carmel,El Carmel,724,9,8,232,376,8019,0,1149,339,0,41.420856,2.1511235
176251968,2,7,False,False,False,Lecemsol Bcn,"A pocos pasos de la estación de metro Virrei Amat, se encuentra en venta un impresionante apartamento dúplex con 3 habitaciones. En la planta baja se encuentra un gran comedor con cocina americana de 30 metros cuadrados junto con una habitación y un baño completo. Subiendo la escalera, en la planta superior se encuentran 2 habitaciones, una de ellas doble y con baño en suite. Ambas habitaciones en la planta superior tienen acceso a un patio de 5 metros cuadrados.
La propiedad se encuentra en una ubicación ideal, cerca de todos los servicios, escuelas, centros de salud, transporte público.
",1,1,375000,0,0,"Carrer D'amílcar, 20",08031,False,2022-12-27T13:39:17.47,7,999.0,7,999.0,26,,,,,3,2,92,7,0,0,0,1,2,0,0,,Casi nuevo,1 a 5 años,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Nou Barris,Vilapicina i la Torre Llobeta,Vilapicina i la Torre Llobeta,724,9,8,232,376,8019,0,1147,315,1,41.42877,2.1720638
179628854,2,1,False,False,False,ALMI HABITATGES,"Se vende piso en el Carrer Merida. Una zona muy cotizada por su buena ubicación y cercanía de diferentes transportes públicos, variedad en restauración y diversidad de comercios, ya que está al lado del Centro Comercial de la Maquinista. Y está a pocos minutos a pie del CUAP.

El inmueble está en una finca de 2004, con una amplia entrada, ascensor y está adaptada para personas con movilidad reducida. Se ubica en una mancomunidad con zonas ajardinadas, piscina y parques infantiles. Es un piso alto y dispone de mucha luz. Cuenta con 87m de piso que se distribuye en recibidor, 3 habitaciones (1 doble tipo suite y dos individuales amplias), 2 baños, cocina tipo office y da al balcón, igual el comedor.
Dispone de suelos de parqué, carpintería exterior de aluminio, calefacción a gas, aire acondicionado con bomba de calor, puerta blindada, etc.

Está en perfecto estado. Es ideal para parejas o familias.

Opción a plaza de aparcamiento en la misma finca.

Le invitamos a que venga a verlo sin compromiso y si le interesa, le buscamos la mejor oferta hipotecaria según sus necesidades.

(NUESTROS HONORARIOS SE INCLUYEN EN EL PRECIO DE VENTA).",1,1,375000,43000,0,Passatge Posoltega,08030,False,2023-10-31T22:13:16.56,7,999.0,7,999.0,15,,,,,3,2,87,7,0,0,0,0,4,8,0,,,10 a 20 años,1.0,,3ª planta,1.0,,,2,,9,,,,,131,,1,,,94,7,,,,,,32,,,,,17,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Sant Andreu,El Bon Pastor,El Bon Pastor,724,9,8,232,376,8019,0,1146,313,0,41.438797,2.197286
181742931,2,1,False,False,False,Nuvec,"Sigue todas las nuevas oportunidades inmobiliarias en nuestro instagram
¡Síguenos!: @inmohogaris_es / @nuvec_es 

Excelente piso en venta, ubicado en una finca clásica en l'Antiga Esquerra de l'Eixample, Barcelona, destaca por su luminosidad, ya que cuenta con una amplia terraza a pie de comedor. La vivienda se destribuye en 149m²,  dispone de techos altos con suelos hidráulicos. El amplio salón se caracteriza por detalles decorativos originales, que le confieren un toque especial y único. 

Su ubicación es también otro punto destacable al encontrarse, a escasos metros de la L1 y L2 (Universitat), Universidad de Barcelona, Plaza Catalunya, Hospital Clinic. Acceso fácil a servicios, comercios y transporte público.

No pierdas la oportunidad de explorar las posibilidades que ofrece este piso con múltiples habitaciones y espacios versátiles. ¡Contáctanos hoy para programar una visita y descubrir el potencial de esta propiedad!

Para más detalles no dudes en ponerte en contacto con nosotros a INMOHOGARIS GRUPO NUVEC: (+34) 936 17 19 27 o escribirnos en nuestras redes sociales


Gracias!",1,1,695000,0,0,Carrer de Casanova,08011,False,2024-01-29T16:41:21.693,4,172.3,4,38.9,25,,,1.0,1.0,5,2,149,4,0,0,0,3,0,7,0,,Bien,,1.0,,2ª planta,,,,,,,10,,,,,,,,,,,,,,,,32,,,77,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Eixample,L'Antiga Esquerra de l'Eixample,L'Antiga Esquerra de l'Eixample,724,9,8,232,376,8019,0,1151,279,0,41.385445,2.1594348
181555527,2,1,False,False,False,WEBHOUSE REAL ESTATE SL.,"Le presentamos una oportunidad única para adquirir un piso en Barcelona.

Características Destacadas:

Distribución Funcional: Este piso de 83 metros cuadrados, con 75 metros útiles, ofrece una distribución inteligente con 2 dormitorios individuales y 1 dormitorio doble, brindando versatilidad y espacio.

Estado: La propiedad se encuentra en buen estado, asegurando un ambiente acogedor y listo para ser habitado.

Comodidades Esenciales: Equipado con 1 baño completo, ascensor y galería, este piso proporciona las comodidades esenciales para una vida cómoda.

Orientación Sur: La orientación sur asegura una agradable entrada de luz natural, creando un ambiente luminoso y cálido.

 Si desea obtener más información o programar una visita, no dude en ponerse en contacto con nosotros. ¡Estamos aquí para ayudarle a encontrar su próximo hogar!",1,1,320000,20000,0,Carrer de Gomis,08023,False,2024-01-10T18:24:05.893,5,999.0,5,999.0,23,,,2.0,1.0,3,1,83,5,4,0,0,0,7,10,0,,,50 a 70 años,1.0,,5ª planta,,Sur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,España,Cataluña,Barcelona,Barcelonès,"Barcelona, Zona de", Barcelona Capital,,Gràcia,Vallcarca i els Penitents,Vallcarca i els Penitents,724,9,8,232,376,8019,0,1150,343,0,41.413254,2.1402066
